College Code,College Name ,Location,District,College Type,College Course,GM,GMK,GMR
E212,Dayananda Sagar Academy of Technology & Management Technical Campus,UDAYAPURA,Bangalore,Private ,INFORMATION SCIENCE AND ENGINEERING,21408,30974,23872
E212,Dayananda Sagar Academy of Technology & Management Technical Campus,UDAYAPURA,Bangalore,Private ,MECHANICAL ENGINEERING,19364,27355,22340
E213,Lingarajappa Engineering College,Bidar,Bidar,Private ,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,49454,88430,54813
E213,Lingarajappa Engineering College,Bidar,Bidar,Private ,CIVIL ENGINEERING,97216,105743,--
E213,Lingarajappa Engineering College,Bidar,Bidar,Private ,COMPUTER SCIENCE AND ENGINEERING,148799,--,245422
E213,Lingarajappa Engineering College,Bidar,Bidar,Private ,ELECTRICAL & ELECTRONICS ENGINEERING,87919,--,118801
E213,Lingarajappa Engineering College,Bidar,Bidar,Private ,ELECTRONICS AND COMMUNICATION ENGG,144339,--,148783
E213,Lingarajappa Engineering College,Bidar,Bidar,Private ,MECHANICAL ENGINEERING,124458,--,--
E216,Shetty Institute of Technology,SHAHABAD ROAD,Gulbarga,Private ,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,105934,--,--
E216,Shetty Institute of Technology,SHAHABAD ROAD,Gulbarga,Private ,CIVIL ENGINEERING,66581,91042,--
E216,Shetty Institute of Technology,SHAHABAD ROAD,Gulbarga,Private ,COMPUTER SCIENCE AND ENGINEERING,180000,--,186377
E216,Shetty Institute of Technology,SHAHABAD ROAD,Gulbarga,Private ,ELECTRICAL & ELECTRONICS ENGINEERING,85389,--,97253
E216,Shetty Institute of Technology,SHAHABAD ROAD,Gulbarga,Private ,ELECTRONICS AND COMMUNICATION ENGG,142260,--,--
E220,ALLIANCE University Central Campus,Chandapura-Anekal,Bangalore,Private ,B TECH IN AERO SPACE ENGINEERING,113725,--,124617
E220,ALLIANCE University Central Campus,Chandapura-Anekal,Bangalore,Private ,B TECH IN ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,43703,74360,53015
E220,ALLIANCE University Central Campus,Chandapura-Anekal,Bangalore,Private ,B TECH IN BIO TECHNOLOGY,21643,--,38301
E220,ALLIANCE University Central Campus,Chandapura-Anekal,Bangalore,Private ,B TECH IN CIVIL ENGINEERING,36056,126990,36598
E220,ALLIANCE University Central Campus,Chandapura-Anekal,Bangalore,Private ,B TECH IN COMPUTER SCIENCE & ENGG (ARTIFICIAL INTELLIGENCE AND FUTURE TECHNOLOGIES),107140,--,116989
E220,ALLIANCE University Central Campus,Chandapura-Anekal,Bangalore,Private ,B TECH IN COMPUTER SCIENCE AND ENGINEERING,29488,38782,45999
E220,ALLIANCE University Central Campus,Chandapura-Anekal,Bangalore,Private ,B TECH IN COMPUTER SCIENCE AND ENGINEERING(CYBER SECURITY),36131,49980,47495
E220,ALLIANCE University Central Campus,Chandapura-Anekal,Bangalore,Private ,B TECH IN COMPUTER SCIENCE AND ENGINEERING(IOT),28808,--,39463
E220,ALLIANCE University Central Campus,Chandapura-Anekal,Bangalore,Private ,B TECH IN ELECTRICAL & ELECTRONICS ENGINEERING,40526,60860,42496
E220,ALLIANCE University Central Campus,Chandapura-Anekal,Bangalore,Private ,B TECH IN ELECTRONICS & COMMUNICATION ENGINEERING,60135,--,64641
E220,ALLIANCE University Central Campus,Chandapura-Anekal,Bangalore,Private ,B TECH IN INFORMATION TECHNOLOGY,38800,40184,49721
E220,ALLIANCE University Central Campus,Chandapura-Anekal,Bangalore,Private ,B TECH IN MECHANICAL ENGINEERING,42434,--,50585
E220,ALLIANCE University Central Campus,Chandapura-Anekal,Bangalore,Private ,B.TECH IN COMPUTER ENGINEERING(SOF TWARE PRODUCT DEVELOPMENT),71834,129374,99752
E220,ALLIANCE University Central Campus,Chandapura-Anekal,Bangalore,Private ,BTECH IN INFORMATION TECHNOLOGY AUGMENTED REALITY AND VIRUTAL REALITY(AR/VR),47435,72972,67452
E220,ALLIANCE University Central Campus,Chandapura-Anekal,Bangalore,Private ,BTECH IN INFORMATION TECHNOLOGY DATA ANALYTICS,51193,139481,95800.5
E220,ALLIANCE University Central Campus,Chandapura-Anekal,Bangalore,Private ,PRODUCTION ENGINEERING,48699,67242,74874
E221,Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkot,Private ,COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),104247,--,117342
E221,Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkot,Private ,COMPUTER SCIENCE AND ENGINEERING,86701,--,90409
E221,Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkot,Private ,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),160989,194708,187268
E221,Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkot,Private ,COMPUTER SCIENCE AND ENGINEERING(DATA SCIENCE),85555,87441,96352
E221,Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkot,Private ,ELECTRONICS AND COMMUNICATION ENGG,108266,114340,118063
E221,Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkot,Private ,MECHANICAL ENGINEERING,159979,--,179073
E222,Cambridge Institute Of Technology,LINGADHEERA,Bangalore,Private ,COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),43093,49533,51517
E222,Cambridge Institute Of Technology,LINGADHEERA,Bangalore,Private ,COMPUTER SCIENCE AND ENGINEERING,42292,48393,45491
E222,Cambridge Institute Of Technology,LINGADHEERA,Bangalore,Private ,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),51124,55441,55086
E222,Cambridge Institute Of Technology,LINGADHEERA,Bangalore,Private ,COMPUTER SCIENCE AND ENGINEERING(DATA SCIENCE),46054,--,51532
E222,Cambridge Institute Of Technology,LINGADHEERA,Bangalore,Private ,ELECTRONICS AND COMMUNICATION ENGG,50120,56881,63780
E222,Cambridge Institute Of Technology,LINGADHEERA,Bangalore,Private ,MECHANICAL ENGINEERING,114426,--,118815
E227,Cauvery institute of Technology,SIDDAIAHNA KOPPALU GATE,Mandya,Private ,CIVIL ENGINEERING,153925,--,196837
E227,Cauvery institute of Technology,SIDDAIAHNA KOPPALU GATE,Mandya,Private ,COMPUTER SCIENCE AND ENGINEERING,88418,99348,101080
E227,Cauvery institute of Technology,SIDDAIAHNA KOPPALU GATE,Mandya,Private ,ELECTRONICS AND COMMUNICATION ENGG,101107,--,107353
E227,Cauvery institute of Technology,SIDDAIAHNA KOPPALU GATE,Mandya,Private ,INFORMATION SCIENCE AND ENGINEERING,106855,117932,112745
E227,Cauvery institute of Technology,SIDDAIAHNA KOPPALU GATE,Mandya,Private ,MECHANICAL ENGINEERING,166537,--,169638
E232,REVA University RUKMINI KNOWLEDGE PARK,YELAHANKA,Bangalore,Private ,B TECH IN COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,20667,30456,23950
E232,REVA University RUKMINI KNOWLEDGE PARK,YELAHANKA,Bangalore,Private ,B TECH IN AERO SPACE ENGINEERING,18360,--,23991.5
E232,REVA University RUKMINI KNOWLEDGE PARK,YELAHANKA,Bangalore,Private ,B TECH IN AGRICULTURAL ENGINEERING,41457,51386,47009
E232,REVA University RUKMINI KNOWLEDGE PARK,YELAHANKA,Bangalore,Private ,B TECH IN ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,18329,20582,21732
E232,REVA University RUKMINI KNOWLEDGE PARK,YELAHANKA,Bangalore,Private ,B TECH IN CIVIL ENGINEERING,74972,86297,99798
E232,REVA University RUKMINI KNOWLEDGE PARK,YELAHANKA,Bangalore,Private ,B TECH IN COMPUTER SCIENCE & ENGINEERING (ARTIFICAL INTELLIGENCE & MACHINE LEARNING),16526,25153,19625
E232,REVA University RUKMINI KNOWLEDGE PARK,YELAHANKA,Bangalore,Private ,B TECH IN COMPUTER SCIENCE AND ENGINEERING,15125,22743,17565
E232,REVA University RUKMINI KNOWLEDGE PARK,YELAHANKA,Bangalore,Private ,B TECH IN COMPUTER SCIENCE AND ENGINEERING(IOT INCLUDING BLOCK CHAIN),20229,--,22196
E232,REVA University RUKMINI KNOWLEDGE PARK,YELAHANKA,Bangalore,Private ,B TECH IN ELECTRICAL & ELECTRONICS ENGINEERING,34412,50794,47057
E232,REVA University RUKMINI KNOWLEDGE PARK,YELAHANKA,Bangalore,Private ,B TECH IN ELECTRONICS & COMMUNICATION ENGINEERING,22192,27928,26586
E232,REVA University RUKMINI KNOWLEDGE PARK,YELAHANKA,Bangalore,Private ,B TECH IN ELECTRONICS & COMPUTER ENGINEERING,24405,29653,31923
E232,REVA University RUKMINI KNOWLEDGE PARK,YELAHANKA,Bangalore,Private ,B TECH IN INFORMATION SCIENCE ENGINEERING,19760,27592,23344
E232,REVA University RUKMINI KNOWLEDGE PARK,YELAHANKA,Bangalore,Private ,B TECH IN MECHANICAL ENGINEERING,51956,94214,92866
E232,REVA University RUKMINI KNOWLEDGE PARK,YELAHANKA,Bangalore,Private ,B TECH IN MECHATRONICS ENGINEERING,35588,59848,71686
E232,REVA University RUKMINI KNOWLEDGE PARK,YELAHANKA,Bangalore,Private ,B Tech in ROBOTICS AND ARTIFICIAL INTELLIGENCE,20399,--,24154
E235,M . S . Ramaiah University of Applied Sciences UNIVERSITY HOUSE,GNANAGANGOTHRI,Bangalore,Private ,AUTOMOTIVE ENGINEERING,38653,--,43872
E235,M . S . Ramaiah University of Applied Sciences UNIVERSITY HOUSE,GNANAGANGOTHRI,Bangalore,Private ,B TECH IN AERO SPACE ENGINEERING,8658,--,13931
E235,M . S . Ramaiah University of Applied Sciences UNIVERSITY HOUSE,GNANAGANGOTHRI,Bangalore,Private ,B TECH IN ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,13119,26595,18001
E235,M . S . Ramaiah University of Applied Sciences UNIVERSITY HOUSE,GNANAGANGOTHRI,Bangalore,Private ,B TECH IN CIVIL ENGINEERING,50645,145922,59040
E235,M . S . Ramaiah University of Applied Sciences UNIVERSITY HOUSE,GNANAGANGOTHRI,Bangalore,Private ,B TECH IN COMPUTER SCIENCE AND ENGINEERING,12530,23358,16924
E235,M . S . Ramaiah University of Applied Sciences UNIVERSITY HOUSE,GNANAGANGOTHRI,Bangalore,Private ,B TECH IN ELECTRICAL & ELECTRONICS ENGINEERING,22419,--,28983
E235,M . S . Ramaiah University of Applied Sciences UNIVERSITY HOUSE,GNANAGANGOTHRI,Bangalore,Private ,B TECH IN ELECTRONICS & COMMUNICATION ENGINEERING,9209,27817,18129
E235,M . S . Ramaiah University of Applied Sciences UNIVERSITY HOUSE,GNANAGANGOTHRI,Bangalore,Private ,B TECH IN INFORMATION SCIENCE ENGINEERING,16673,25758,21823
E235,M . S . Ramaiah University of Applied Sciences UNIVERSITY HOUSE,GNANAGANGOTHRI,Bangalore,Private ,B TECH IN MATHAMATICS AND COMPUTING,8400,--,18734
E235,M . S . Ramaiah University of Applied Sciences UNIVERSITY HOUSE,GNANAGANGOTHRI,Bangalore,Private ,B TECH IN MECHANICAL ENGINEERING,29430,--,41357
E235,M . S . Ramaiah University of Applied Sciences UNIVERSITY HOUSE,GNANAGANGOTHRI,Bangalore,Private ,B TECH IN ROBOTICS ENGINEERING,17979,--,23290
E237,PRESIDENCY University,RAJANUKUNTE,Bangalore,Private ,B TECH IN ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,31425,33681,32146
E237,PRESIDENCY University,RAJANUKUNTE,Bangalore,Private ,B TECH IN CIVIL ENGINEERING,86390,--,103986
E237,PRESIDENCY University,RAJANUKUNTE,Bangalore,Private ,B TECH IN COMPUTER SCIENCE & ENGINEERING (ARTIFICAL INTELLIGENCE & MACHINE LEARNING),31148,52049,35485
E237,PRESIDENCY University,RAJANUKUNTE,Bangalore,Private ,B TECH IN COMPUTER SCIENCE AND ENGINEERING,37308,53633,44273
E237,PRESIDENCY University,RAJANUKUNTE,Bangalore,Private ,B TECH IN COMPUTER SCIENCE AND ENGINEERING(BLOCK CHAIN),41888,--,49218
E237,PRESIDENCY University,RAJANUKUNTE,Bangalore,Private ,B TECH IN COMPUTER SCIENCE AND ENGINEERING(CYBER SECURITY),41805,59688,50769
E237,PRESIDENCY University,RAJANUKUNTE,Bangalore,Private ,B TECH IN COMPUTER SCIENCE AND ENGINEERING(DATA SCIENCE),41257,54388,49124
E237,PRESIDENCY University,RAJANUKUNTE,Bangalore,Private ,B TECH IN COMPUTER SCIENCE AND ENGINEERING(IOT),48664,64473,57830
E237,PRESIDENCY University,RAJANUKUNTE,Bangalore,Private ,B TECH IN COMPUTER SCIENCE AND TECHNOLOGY(BIG DATA),47079,--,55794
E237,PRESIDENCY University,RAJANUKUNTE,Bangalore,Private ,B TECH IN COMPUTER SCIENCE AND TECHNOLOGY(DEV OPS),44945,64545,52464
E237,PRESIDENCY University,RAJANUKUNTE,Bangalore,Private ,B TECH IN ELECTRICAL & ELECTRONICS ENGINEERING,55694,60920,68767
E237,PRESIDENCY University,RAJANUKUNTE,Bangalore,Private ,B TECH IN ELECTRONICS & COMMUNICATION ENGINEERING,44820,57897,58266
E237,PRESIDENCY University,RAJANUKUNTE,Bangalore,Private ,B TECH IN INFORMATION SCIENCE & TECHNOLOGY,47727,57338,56710
E237,PRESIDENCY University,RAJANUKUNTE,Bangalore,Private ,B TECH IN INFORMATION SCIENCE ENGINEERING,42721,57066,48253
E237,PRESIDENCY University,RAJANUKUNTE,Bangalore,Private ,B TECH IN MECHANICAL ENGINEERING,76401,126813,92041
E237,PRESIDENCY University,RAJANUKUNTE,Bangalore,Private ,B TECH IN PETROLEUM ENGINEERING,70995,--,87206
E237,PRESIDENCY University,RAJANUKUNTE,Bangalore,Private ,B TECH IN ROBOTICS AND ARTIFICIAL INTELLIGENCE,39664,--,41412
E237,PRESIDENCY University,RAJANUKUNTE,Bangalore,Private ,B TECH IN VLSI,53067,--,66963
E238,Mysuru Royal Institute Of Technology,LAKSHMIPURA ROAD,Bangalore,Private ,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,73536,88393,84653
E238,Mysuru Royal Institute Of Technology,LAKSHMIPURA ROAD,Bangalore,Private ,CIVIL ENGINEERING,167798,--,180263
E238,Mysuru Royal Institute Of Technology,LAKSHMIPURA ROAD,Bangalore,Private ,COMPUTER SCIENCE AND ENGINEERING,76946,87836,86889
E238,Mysuru Royal Institute Of Technology,LAKSHMIPURA ROAD,Bangalore,Private ,ELECTRONICS AND COMMUNICATION ENGG,96439,100532,102587
E238,Mysuru Royal Institute Of Technology,LAKSHMIPURA ROAD,Bangalore,Private ,INFORMATION SCIENCE AND ENGINEERING,88109,--,96729
E238,Mysuru Royal Institute Of Technology,LAKSHMIPURA ROAD,Bangalore,Private ,MECHANICAL ENGINEERING,132113,--,132136
E239,East West College Of Engineering Yelahanka,YELAHANKA NEW TOWN,Bangalore,Private ,AERONAUTICAL ENGINEERING,56940,63092,62176
E239,East West College Of Engineering Yelahanka,YELAHANKA NEW TOWN,Bangalore,Private ,AGRICULTURE ENGINEERING,85166,105340,105994
E239,East West College Of Engineering Yelahanka,YELAHANKA NEW TOWN,Bangalore,Private ,COMPUTER SCIENCE AND ENGINEERING,47175,52782,55212
E239,East West College Of Engineering Yelahanka,YELAHANKA NEW TOWN,Bangalore,Private ,ELECTRONICS AND COMMUNICATION ENGG,61684,--,65864
E239,East West College Of Engineering Yelahanka,YELAHANKA NEW TOWN,Bangalore,Private ,MECHANICAL ENGINEERING,108867,--,140104
E240,Dayananda Sagar University DEVARAKAGGALAHALLI VILLAGE,HAROHALLI,Ramanagara,Private ,B TECH IN AERO SPACE ENGINEERING,16501,56770,25026
E240,Dayananda Sagar University DEVARAKAGGALAHALLI VILLAGE,HAROHALLI,Ramanagara,Private ,B TECH IN COMPUTER SCIENCE & ENGINEERING (ARTIFICAL INTELLIGENCE & MACHINE LEARNING),22432,31716,30123
E240,Dayananda Sagar University DEVARAKAGGALAHALLI VILLAGE,HAROHALLI,Ramanagara,Private ,B TECH IN COMPUTER SCIENCE AND ENGINEERING,22629,42294,27177
E240,Dayananda Sagar University DEVARAKAGGALAHALLI VILLAGE,HAROHALLI,Ramanagara,Private ,B TECH IN COMPUTER SCIENCE AND ENGINEERING(ARTI FICIAL INTELLIGENCE AND DATA SCIENCE),26181,26559,31049
E240,Dayananda Sagar University DEVARAKAGGALAHALLI VILLAGE,HAROHALLI,Ramanagara,Private ,B TECH IN COMPUTER SCIENCE AND ENGINEERING(CYBER SECURITY),27027,52347,33168
E240,Dayananda Sagar University DEVARAKAGGALAHALLI VILLAGE,HAROHALLI,Ramanagara,Private ,B TECH IN COMPUTER SCIENCE AND ENGINEERING(DATA SCIENCE),25087,42455,34137
E240,Dayananda Sagar University DEVARAKAGGALAHALLI VILLAGE,HAROHALLI,Ramanagara,Private ,B TECH IN COMPUTER SCIENCE AND TECHNOLOGY,27280,49029,34164
E240,Dayananda Sagar University DEVARAKAGGALAHALLI VILLAGE,HAROHALLI,Ramanagara,Private ,B TECH IN ELECTRONICS & COMMUNICATION ENGINEERING,22260,36489,37074
E240,Dayananda Sagar University DEVARAKAGGALAHALLI VILLAGE,HAROHALLI,Ramanagara,Private ,B TECH IN MECHANICAL ENGINEERING,37478,--,87100
E240,Dayananda Sagar University DEVARAKAGGALAHALLI VILLAGE,HAROHALLI,Ramanagara,Private ,B TECH IN ROBOTICS AND ARTIFICIAL INTELLIGENCE,28532,50118,36301
E240,Dayananda Sagar University DEVARAKAGGALAHALLI VILLAGE,HAROHALLI,Ramanagara,Private ,B TECH IN COMPUTER SCIENCE AND MEDICAL ENGINEERING,32432,107095,57705
E241,KLE Technological University ,VIDYANAGAR,Vidyanagar,Private ,AUTOMATION AND ROBOTICS,17531,--,22525
E241,KLE Technological University ,VIDYANAGAR,Vidyanagar,Private ,BIO-TECHNOLOGY,24391,31467,33464
E241,KLE Technological University ,VIDYANAGAR,Vidyanagar,Private ,CIVIL ENGINEERING,44937,47109,55352
E241,KLE Technological University ,VIDYANAGAR,Vidyanagar,Private ,COMPUTER SCIENCE AND ENGG (ARTIFICIAL INTELLIGENCE),8728,12130,12278
E241,KLE Technological University ,VIDYANAGAR,Vidyanagar,Private ,COMPUTER SCIENCE AND ENGINEERING,8036,10932,11303
E241,KLE Technological University ,VIDYANAGAR,Vidyanagar,Private ,ELECTRICAL & ELECTRONICS ENGINEERING,22654,25313,29465
E241,KLE Technological University ,VIDYANAGAR,Vidyanagar,Private ,ELECTRONICS ENGINEERING(VLSI DESIGN & TECHNOLOGY),14120,18927,16977
E241,KLE Technological University ,VIDYANAGAR,Vidyanagar,Private ,ELECTRONICS AND COMMUNICATION ENGG,12195,13433,15627
E241,KLE Technological University ,VIDYANAGAR,Vidyanagar,Private ,MECHANICAL ENGINEERING,39529,49988,66373
E252,Mysore College Of Engineering and Management,VARUNA HOBALI,Mysore,Private ,CIVIL ENGINEERING,152993,--,158667
E252,Mysore College Of Engineering and Management,VARUNA HOBALI,Mysore,Private ,COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),59692,--,66997
E252,Mysore College Of Engineering and Management,VARUNA HOBALI,Mysore,Private ,COMPUTER SCIENCE AND ENGINEERING,73379,82353,83221
E252,Mysore College Of Engineering and Management,VARUNA HOBALI,Mysore,Private ,COMPUTER SCIENCE AND ENGINEERING(DATA SCIENCE),73361,--,82467
E252,Mysore College Of Engineering and Management,VARUNA HOBALI,Mysore,Private ,ELECTRONICS AND COMMUNICATION ENGG,70212,--,91734
E252,Mysore College Of Engineering and Management,VARUNA HOBALI,Mysore,Private ,INFORMATION SCIENCE AND ENGINEERING,75915,90251,83382
E252,Mysore College Of Engineering and Management,VARUNA HOBALI,Mysore,Private ,MECHANICAL ENGINEERING,137529,--,--
E254,A J Institute Of Engineering And Technology,KOTTARA CHOWKI BOLOOR VILLAGE,Dakshina Kannada Dist,Private ,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,65467,--,66909
E254,A J Institute Of Engineering And Technology,KOTTARA CHOWKI BOLOOR VILLAGE,Dakshina Kannada Dist,Private ,CIVIL ENGINEERING,181265,226918,191134
E254,A J Institute Of Engineering And Technology,KOTTARA CHOWKI BOLOOR VILLAGE,Dakshina Kannada Dist,Private ,COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),72144,73821,81273
E254,A J Institute Of Engineering And Technology,KOTTARA CHOWKI BOLOOR VILLAGE,Dakshina Kannada Dist,Private ,COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),82063,86969,82538
E254,A J Institute Of Engineering And Technology,KOTTARA CHOWKI BOLOOR VILLAGE,Dakshina Kannada Dist,Private ,COMPUTER SCIENCE AND ENGINEERING,63650,64625,74677
E254,A J Institute Of Engineering And Technology,KOTTARA CHOWKI BOLOOR VILLAGE,Dakshina Kannada Dist,Private ,ELECTRONICS ENGINEERING(VLSI DESIGN & TECHNOLOGY),133947,141244,147627
E254,A J Institute Of Engineering And Technology,KOTTARA CHOWKI BOLOOR VILLAGE,Dakshina Kannada Dist,Private ,ELECTRONICS AND COMMUNICATION ENGG,94621,96710,102850
E254,A J Institute Of Engineering And Technology,KOTTARA CHOWKI BOLOOR VILLAGE,Dakshina Kannada Dist,Private ,INFORMATION SCIENCE AND ENGINEERING,81984,--,83821
E254,A J Institute Of Engineering And Technology,KOTTARA CHOWKI BOLOOR VILLAGE,Dakshina Kannada Dist,Private ,MECHANICAL ENGINEERING,179053,--,183481
E255,GANDHI INSTITUTE OF TECHNOLOGY AND MANAGEMENT GITAM,Nagadenehalli,Bangalore,Private ,CIVIL ENGINEERING WITH COMPUTER APPLICATION,118150,--,121459
E255,GANDHI INSTITUTE OF TECHNOLOGY AND MANAGEMENT GITAM,Nagadenehalli,Bangalore,Private ,COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),48879,73234,67429
E255,GANDHI INSTITUTE OF TECHNOLOGY AND MANAGEMENT GITAM,Nagadenehalli,Bangalore,Private ,COMPUTER SCIENCE AND ENGINEERING,46735,73189,60908
E255,GANDHI INSTITUTE OF TECHNOLOGY AND MANAGEMENT GITAM,Nagadenehalli,Bangalore,Private ,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),51432,--,62844
E255,GANDHI INSTITUTE OF TECHNOLOGY AND MANAGEMENT GITAM,Nagadenehalli,Bangalore,Private ,COMPUTER SCIENCE AND ENGINEERING(DATA SCIENCE),56295,82388,69896
E255,GANDHI INSTITUTE OF TECHNOLOGY AND MANAGEMENT GITAM,Nagadenehalli,Bangalore,Private ,ELECTRICAL & COMPUTER ENGINEERING,76488,--,100034
E255,GANDHI INSTITUTE OF TECHNOLOGY AND MANAGEMENT GITAM,Nagadenehalli,Bangalore,Private ,ELECTRONICS ENGINEERING(VLSI DESIGN & TECHNOLOGY),69662,--,103924
E255,GANDHI INSTITUTE OF TECHNOLOGY AND MANAGEMENT GITAM,Nagadenehalli,Bangalore,Private ,ELECTRONICS AND COMMUNICATION ENGG,62186,79163,84988
E255,GANDHI INSTITUTE OF TECHNOLOGY AND MANAGEMENT GITAM,Nagadenehalli,Bangalore,Private ,MECHANICAL ENGINEERING,111297,127253,--
E255,GANDHI INSTITUTE OF TECHNOLOGY AND MANAGEMENT GITAM,Nagadenehalli,Bangalore,Private ,ROBOTICS AND ARTIFICIAL INTELLIGENCE,41673,--,--
E256,ERAI TECHNOLOGICAL UNIVERSITY 11TH MILE GALLU,MALLOHALLI VILLAGE,Bangalore,Private ,B TECH IN COMPUTER SCIENCE AND ENGINEERING,95206,111494,110165
E256,ERAI TECHNOLOGICAL UNIVERSITY 11TH MILE GALLU,MALLOHALLI VILLAGE,Bangalore,Private ,B TECH IN INFORMATION TECHNOLOGY,111455,--,135049
E257,CMR University Main Campus,Chagalatti,Bangalore,Private ,B TECH IN COMPUTER ENGINEERING,28709,41576,40280
E257,CMR University Main Campus,Chagalatti,Bangalore,Private ,B TECH IN COMPUTER SCIENCE & ENGINEERING (ARTIFICAL INTELLIGENCE & MACHINE LEARNING),24830,30096,31214
E257,CMR University Main Campus,Chagalatti,Bangalore,Private ,B TECH IN COMPUTER SCIENCE AND ENGINEERING,27495,41294,33570
E257,CMR University Main Campus,Chagalatti,Bangalore,Private ,B TECH IN COMPUTER SCIENCE AND ENGINEERING(DATA SCIENCE),29439,42728,34462
E257,CMR University Main Campus,Chagalatti,Bangalore,Private ,B TECH IN COMPUTER SCIENCE AND TECHNOLOGY,29747,--,39578
E257,CMR University Main Campus,Chagalatti,Bangalore,Private ,B TECH IN ELECTRONICS & COMMUNICATION ENGINEERING,26175,--,28655
E257,CMR University Main Campus,Chagalatti,Bangalore,Private ,B TECH IN INFORMATION TECHNOLOGY,31503,46720,41259
E258,Maharaja Institute of Technology,THANDAVAPURA VILLAGA,Mysore,Private ,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,42446,64660,59562
E258,Maharaja Institute of Technology,THANDAVAPURA VILLAGA,Mysore,Private ,CIVIL ENGINEERING,129747,--,150423
E258,Maharaja Institute of Technology,THANDAVAPURA VILLAGA,Mysore,Private ,COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),40110,61818,55570
E258,Maharaja Institute of Technology,THANDAVAPURA VILLAGA,Mysore,Private ,COMPUTER SCIENCE AND ENGINEERING,42208,44754,49559
E258,Maharaja Institute of Technology,THANDAVAPURA VILLAGA,Mysore,Private ,ELECTRONICS AND COMMUNICATION ENGG,51284,--,52601
E258,Maharaja Institute of Technology,THANDAVAPURA VILLAGA,Mysore,Private ,MECHANICAL ENGINEERING,101961,153657,122796
E264,BASAV ENGINEERING SCHOOL OF TECHNOLOGY,VIJAYAPURA Area ,Vijayapura,Private ,CIVIL ENGINEERING,201779,208539,216529
E264,BASAV ENGINEERING SCHOOL OF TECHNOLOGY,VIJAYAPURA Area ,Vijayapura,Private ,COMPUTER SCIENCE AND ENGINEERING,92359,--,100366
E264,BASAV ENGINEERING SCHOOL OF TECHNOLOGY,VIJAYAPURA Area ,Vijayapura,Private ,MECHANICAL ENGINEERING,241691,243831,253437
E265,Jain College of Engineering and Technology,UNKAL,Hubli,Private ,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,39306,--,47151
E265,Jain College of Engineering and Technology,UNKAL,Hubli,Private ,CIVIL ENGINEERING,103306,125512,127849
E265,Jain College of Engineering and Technology,UNKAL,Hubli,Private ,COMPUTER SCIENCE AND ENGINEERING,45688,46193,50210
E265,Jain College of Engineering and Technology,UNKAL,Hubli,Private ,ELECTRONICS AND COMMUNICATION ENGG,47685,--,55238
E265,Jain College of Engineering and Technology,UNKAL,Hubli,Private ,MECHANICAL ENGINEERING,96888,--,129066
E269,Jain College Of Engineering and Research,ANAGOL,Belagavi,Private ,CIVIL ENGINEERING,165501,--,169858
E269,Jain College Of Engineering and Research,ANAGOL,Belagavi,Private ,COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),51372,51479,56866
E269,Jain College Of Engineering and Research,ANAGOL,Belagavi,Private ,COMPUTER SCIENCE AND ENGINEERING,45258,47879,48871
E269,Jain College Of Engineering and Research,ANAGOL,Belagavi,Private ,ELECTRONICS AND COMMUNICATION ENGG,57982,59661,62462
E269,Jain College Of Engineering and Research,ANAGOL,Belagavi,Private ,MECHANICAL ENGINEERING,140193,--,219572
E272,Government Engineering College Talakal,KOPPAL Area ,Koppal,Government ,CIVIL ENGINEERING,137016,147740,170292
